date;index_value;volume;trades;oil_price;forex;temp_spb;temp_kost;temp_petr;day_of_week;day_of_year;day_of_month;year;month;week;is_month_end;is_month_start
2019-03-06;22192.0;1560;;64.51;63.9752;-9.4;-13.3;-10.8;2;65;6;2019;3;10;0;0
2019-03-07;22088.0;1430;;64.82;63.2265;-3.3;-6.6;-4.6;3;66;7;2019;3;10;0;0
2019-03-11;22008.0;2080;;65.06;64.17306;-4.6;-5.8;-1.8;0;70;11;2019;3;11;0;0
2019-03-12;22052.0;1495;;65.33;64.4097;-5.6;-8.2;-4.7;1;71;12;2019;3;11;0;0
2019-03-13;22272.0;1755;;65.89;65.7674;-3.2;-5.699999999999999;-8.0;2;72;13;2019;3;11;0;0
2019-03-14;22503.0;1690;;66.18;65.589;-2.8;-3.1999999999999993;-4.2;3;73;14;2019;3;11;0;0
2019-03-15;22572.0;1495;;66.11;65.4021;1.5;-0.7;0.5;4;74;15;2019;3;11;0;0
2019-03-18;22500.0;2210;;66.65;64.852575;2.2;0.6;2.1;0;77;18;2019;3;12;0;0
2019-03-19;22475.0;1430;;67.13;64.6694;2.1;0.9;1.7;1;78;19;2019;3;12;0;0
2019-03-20;22404.0;2535;;68.35;64.3167;0.8;-1.0;1.3;2;79;20;2019;3;12;0;0
2019-03-21;22178.0;1950;;68.3;64.2803;3.1;-1.0;0.9;3;80;21;2019;3;12;0;0
2019-03-22;22216.0;2080;;66.29;63.742;1.8;-0.8;0.7;4;81;22;2019;3;12;0;0
2019-03-25;21826.0;1625;;67.37;64.30997500000001;1.2;-0.5;1.3;0;84;25;2019;3;13;0;0
2019-03-26;21665.0;2145;;67.51;64.4993;-1.4;-3.3;-1.6;1;85;26;2019;3;13;0;0
2019-03-27;21663.0;1625;;67.35;64.1683;-3.7;-1.9999999999999998;-1.6;2;86;27;2019;3;13;0;0
2019-03-28;21650.0;4290;;66.08;64.5925;1.8;-0.7;1.3;3;87;28;2019;3;13;0;0
2019-03-29;21662.0;3575;;67.93;64.8012;5.6;4.8;5.4;4;88;29;2019;3;13;0;0
2019-04-01;21572.0;1105;;69.08;64.98255;1.9;-1.3;0.9;0;91;1;2019;4;14;0;1
2019-04-02;21744.0;4680;;69.68;65.04299999999999;2.1;1.9;3.2;1;92;2;2019;4;14;0;0
2019-04-03;21949.0;3380;;69.21;65.10345;2.1;2.9;2.3;2;93;3;2019;4;14;0;0
2019-04-04;22084.0;1235;;69.8;65.1639;3.7;3.1;4.6;3;94;4;2019;4;14;0;0
2019-04-05;22188.0;1170;;69.93;65.51256;3.9;0.1;3.6;4;95;5;2019;4;14;0;0
2019-04-08;22210.0;1105;;71.12;66.55854000000001;5.3;-1.9;2.6;0;98;8;2019;4;15;0;0
2019-04-09;22408.0;1105;;71.02;66.9072;1.9;-2.8;1.3;1;99;9;2019;4;15;0;0
2019-04-10;22516.0;1105;;71.63;65.1312;1.1;-4.0;0.0;2;100;10;2019;4;15;0;0
2019-04-11;22609.0;1820;;71.3;64.63565000000001;-1.3;-2.9;-2.2;3;101;11;2019;4;15;0;0
2019-04-12;22660.0;3705;;71.57;64.1401;0.7;1.2;0.3;4;102;12;2019;4;15;0;0
2019-04-15;22663.0;1300;;70.9;64.2202;3.6;4.0;4.5;0;105;15;2019;4;16;0;0
2019-04-16;22618.0;1495;;70.74;64.2469;5.7;2.1;2.4;1;106;16;2019;4;16;0;0
2019-04-17;22522.0;1950;;71.14;64.2422;6.2;4.0;3.8;2;107;17;2019;4;16;0;0
2019-04-18;22222.0;1820;;70.71;63.945;6.8;3.9;3.6;3;108;18;2019;4;16;0;0
2019-04-19;21991.0;1755;;70.71;64.0688;8.1;3.2;6.8;4;109;19;2019;4;16;0;0
2019-04-22;22159.0;2860;;70.71;63.856700000000004;9.6;5.6;7.6;0;112;22;2019;4;17;0;0
2019-04-23;22245.0;1690;;74.39;63.786;13.3;10.3;11.5;1;113;23;2019;4;17;0;0
2019-04-24;22354.0;1755;;73.59;63.7906;13.2;9.4;13.6;2;114;24;2019;4;17;0;0
2019-04-25;22513.0;1495;;74.94;63.9798;13.8;7.7;8.8;3;115;25;2019;4;17;0;0
2019-04-26;22522.0;1560;;71.03;64.6794;14.3;9.1;8.2;4;116;26;2019;4;17;0;0
2019-04-29;22491.0;1625;;71.22;64.688625;3.7;5.2;1.0;0;119;29;2019;4;18;0;0
2019-04-30;22409.0;1560;;72.19;64.6917;4.9;5.7;5.9;1;120;30;2019;4;18;1;0
2019-05-06;21918.0;1430;;71.95;65.1614;5.3;3.4;3.8;0;126;6;2019;5;19;0;0
2019-05-07;21706.0;1950;;70.98;63.4013;5.2;2.5;6.6;1;127;7;2019;5;19;0;0
2019-05-08;21587.0;1430;;71.09;63.69687142857143;6.1;4.6;6.4;2;128;8;2019;5;19;0;0
2019-05-13;21619.0;2405;;72.35;65.17472857142857;12.9;7.9;13.3;0;133;13;2019;5;20;0;0
2019-05-14;21485.0;1235;;72.53;65.4703;9.4;5.5;8.6;1;134;14;2019;5;20;0;0
2019-05-15;21176.0;1755;;73.09;65.3001;9.1;5.9;8.4;2;135;15;2019;5;20;0;0
2019-05-16;21016.0;2665;;74.7;64.8489;10.2;9.9;10.2;3;136;16;2019;5;20;0;0
2019-05-17;20965.0;1755;;73.94;64.5598;12.7;11.5;12.2;4;137;17;2019;5;20;0;0
2019-05-20;20640.0;1560;;73.21;64.50655;17.8;11.4;8.2;0;140;20;2019;5;21;0;0
2019-05-21;20730.0;2405;;72.94;64.4888;17.5;11.2;10.6;1;141;21;2019;5;21;0;0
2019-05-22;20442.0;780;;71.94;64.5372;17.6;9.9;12.6;2;142;22;2019;5;21;0;0
2019-05-23;19934.0;1430;;68.37;64.4156;9.5;4.0;5.2;3;143;23;2019;5;21;0;0
2019-05-24;19325.0;1235;;67.98;64.4913;9.4;5.1;5.6;4;144;24;2019;5;21;0;0
2019-05-27;18775.0;2665;;69.6375;64.470525;10.7;9.075;10.3;0;147;27;2019;5;22;0;0
2019-05-28;18253.0;1950;;70.19;64.4636;13.8;10.4;12.0;1;148;28;2019;5;22;0;0
2019-05-29;18404.0;2665;;70.64;64.5394;15.2;10.7;13.9;2;149;29;2019;5;22;0;0
2019-05-30;18459.0;5850;;69.55;64.9084;12.0;10.9;12.8;3;150;30;2019;5;22;0;0
2019-05-31;18737.0;1885;;66.78;65.0583;11.4;10.7;12.1;4;151;31;2019;5;22;1;0
2019-06-03;18569.0;1560;;63.16;65.8004;14.6;10.1;13.3;0;154;3;2019;6;23;0;0
2019-06-04;17677.0;2015;;63.56;65.4072;19.5;12.7;16.6;1;155;4;2019;6;23;0;0
2019-06-05;17412.0;1105;;62.14;65.26575;20.9;15.1;19.9;2;156;5;2019;6;23;0;0
2019-06-06;17463.0;2470;;62.77;65.1243;21.6;20.2;18.5;3;157;6;2019;6;23;0;0
2019-06-07;17534.0;3315;;64.1;63.5841;22.8;23.4;22.7;4;158;7;2019;6;23;0;0
2019-06-10;17610.0;2340;;64.31;63.332025;15.9;14.9;17.9;0;161;10;2019;6;24;0;0
2019-06-11;17703.0;1885;;63.56;63.248;16.4;9.0;15.9;1;162;11;2019;6;24;0;0
2019-06-13;17485.0;1105;;63.28;64.17026666666666;14.4;11.0;10.2;3;164;13;2019;6;24;0;0
2019-06-14;17031.0;2665;;63.13;64.6314;17.2;15.5;14.6;4;165;14;2019;6;24;0;0
2019-06-17;16631.0;2015;;62.56;64.39687500000001;18.9;18.1;20.7;0;168;17;2019;6;25;0;0
2019-06-18;16079.0;2275;;63.35;64.3187;18.5;17.9;20.1;1;169;18;2019;6;25;0;0
2019-06-19;15488.0;1820;;62.85;64.3352;19.0;17.2;19.7;2;170;19;2019;6;25;0;0
2019-06-20;15816.0;2795;;65.44;63.9794;20.5;16.4;17.7;3;171;20;2019;6;25;0;0
2019-06-21;15899.0;2990;;65.99;63.3877;20.8;18.2;22.6;4;172;21;2019;6;25;0;0
2019-06-24;16102.0;2210;;65.16;63.02905;16.2;10.0;14.9;0;175;24;2019;6;26;0;0
2019-06-25;16350.0;1755;;66.24;62.9095;16.4;12.4;13.9;1;176;25;2019;6;26;0;0
2019-06-26;16630.0;2080;;66.85;62.5229;15.8;13.6;14.5;2;177;26;2019;6;26;0;0
2019-06-27;17185.0;1560;;66.78;62.8083;13.7;12.7;14.3;3;178;27;2019;6;26;0;0
2019-06-28;17481.0;1105;;67.52;63.0452;14.4;11.4;12.6;4;179;28;2019;6;26;0;0
2019-07-01;17777.0;1300;;65.1;65.01275;20.4;11.4;13.4;0;182;1;2019;7;27;0;1
2019-07-02;17907.0;1690;;62.72;65.6686;16.1;14.9;16.6;1;183;2;2019;7;27;0;0
2019-07-03;17932.0;1625;;63.53;65.843;14.2;15.0;16.2;2;184;3;2019;7;27;0;0
2019-07-04;18014.0;1105;;63.62;65.589;11.3;13.9;16.8;3;185;4;2019;7;27;0;0
2019-07-05;17782.0;1885;;64.23;65.335;10.3;11.5;15.4;4;186;5;2019;7;27;0;0
2019-07-08;17770.0;1430;;64.89;65.203;13.0;8.6;13.0;0;189;8;2019;7;28;0;0
2019-07-09;17573.0;1170;;64.3;65.9981;14.4;10.3;11.5;1;190;9;2019;7;28;0;0
2019-07-10;17567.0;1040;;66.41;64.79305;13.5;8.7;11.3;2;191;10;2019;7;28;0;0
2019-07-11;18007.0;1950;;67.64;63.588;9.8;8.2;8.9;3;192;11;2019;7;28;0;0
2019-07-12;18417.0;1040;;66.65;63.7185;10.4;7.8;7.9;4;193;12;2019;7;28;0;0
2019-07-15;18581.0;1755;;66.86;63.050625000000004;12.9;10.7;11.3;0;196;15;2019;7;29;0;0
2019-07-16;18930.0;2275;;65.87;62.828;14.8;11.0;13.3;1;197;16;2019;7;29;0;0
2019-07-17;18972.0;1950;;63.67;62.8129;13.9;13.0;15.8;2;198;17;2019;7;29;0;0
2019-07-18;18868.0;2860;;60.7;62.9451;15.6;13.1;16.4;3;199;18;2019;7;29;0;0
2019-07-19;19014.0;1235;;61.04;62.8286;15.9;14.6;15.3;4;200;19;2019;7;29;0;0
2019-07-22;19070.0;2535;;61.96;62.94035;17.9;19.3;17.4;0;203;22;2019;7;30;0;0
2019-07-23;19062.0;2145;;62.28;62.9776;17.8;18.5;15.8;1;204;23;2019;7;30;0;0
2019-07-24;19136.0;2600;;63.83;63.129;16.7;16.9;13.0;2;205;24;2019;7;30;0;0
2019-07-25;19099.0;1365;;63.47;63.1162;17.4;18.5;17.9;3;206;25;2019;7;30;0;0
2019-07-26;19072.0;1625;;62.46;63.1572;21.7;21.0;22.1;4;207;26;2019;7;30;0;0
2019-07-29;18946.0;1235;;62.29;63.43005;10.9;9.7;9.9;0;210;29;2019;7;31;0;0
2019-07-30;19206.0;1755;;62.55;63.521;10.3;7.5;8.3;1;211;30;2019;7;31;0;0
2019-07-31;19488.0;1300;;64.07;63.3791;9.8;8.8;9.4;2;212;31;2019;7;31;1;0
2019-08-01;20121.0;1300;;62.9;64.6995;12.6;11.8;11.7;3;213;1;2019;8;31;0;1
2019-08-02;19699.0;715;;61.12;66.0199;13.2;9.5;11.7;4;214;2;2019;8;31;0;0
2019-08-05;19376.0;780;;59.32;65.2166;12.9;7.8;8.3;0;217;5;2019;8;32;0;0
2019-08-06;18898.0;520;;58.63;65.0395;12.8;8.0;10.0;1;218;6;2019;8;32;0;0
2019-08-07;18898.0;0;;55.03;65.06635;12.5;9.4;11.3;2;219;7;2019;8;32;0;0
2019-08-08;18162.0;845;;56.29;65.0932;14.9;11.6;12.3;3;220;8;2019;8;32;0;0
2019-08-09;18408.0;1235;;57.37;65.16029999999999;15.2;11.3;14.8;4;221;9;2019;8;32;0;0
2019-08-12;18161.0;1365;;57.13;65.36160000000001;17.8;12.7;11.6;0;224;12;2019;8;33;0;0
2019-08-13;18214.0;1495;;59.9;65.4287;16.7;14.0;14.4;1;225;13;2019;8;33;0;0
2019-08-14;18541.0;910;;57.86;65.6017;15.8;14.1;16.6;2;226;14;2019;8;33;0;0
2019-08-15;18339.0;780;;57.37;65.2032;14.2;11.7;14.7;3;227;15;2019;8;33;0;0
2019-08-16;18339.0;0;;59.0;65.8907;13.7;13.1;14.8;4;228;16;2019;8;33;0;0
2019-08-19;18328.0;1495;;59.79;66.42882499999999;16.2;14.6;16.4;0;231;19;2019;8;34;0;0
2019-08-20;18328.0;0;;59.03;66.6082;16.3;16.4;18.1;1;232;20;2019;8;34;0;0
2019-08-21;18133.0;1040;;60.6;66.784;14.1;14.1;16.4;2;233;21;2019;8;34;0;0
2019-08-22;17384.0;1820;;59.81;66.263;15.1;12.5;14.7;3;234;22;2019;8;34;0;0
2019-08-23;16456.0;975;;58.64;65.6196;15.4;11.0;14.9;4;235;23;2019;8;34;0;0
2019-08-26;15582.0;2600;;58.64;65.885025;16.1;14.6;15.5;0;238;26;2019;8;35;0;0
2019-08-27;15275.0;2210;;58.44;65.9735;16.1;13.1;12.6;1;239;27;2019;8;35;0;0
2019-08-28;15264.0;3705;;60.42;66.2608;14.9;16.7;15.5;2;240;28;2019;8;35;0;0
2019-08-29;15424.0;2470;;60.59;66.4127;15.2;17.8;18.6;3;241;29;2019;8;35;0;0
2019-08-30;15837.0;1365;;61.04;66.7471;16.3;17.3;15.9;4;242;30;2019;8;35;0;0
2019-09-02;15366.0;1300;;58.55;66.0628;16.2;16.8;16.3;0;245;2;2019;9;36;0;0
2019-09-03;15378.0;3250;;57.93;65.7063;14.5;13.4;17.1;1;246;3;2019;9;36;0;0
2019-09-04;15275.0;2665;;60.68;65.3498;14.3;12.5;12.8;2;247;4;2019;9;36;0;0
2019-09-05;15244.0;845;;62.7;65.2287;15.6;13.4;14.8;3;248;5;2019;9;36;0;0
2019-09-06;15173.0;2015;;61.28;65.1564;12.7;13.2;14.2;4;249;6;2019;9;36;0;0
2019-09-09;14775.0;2990;;63.99;64.9395;14.5;11.8;13.4;0;252;9;2019;9;37;0;0
2019-09-10;14672.0;1235;;64.67;64.8672;17.7;12.3;14.0;1;253;10;2019;9;37;0;0
2019-09-11;14720.0;1560;;63.02;63.7295;16.9;16.6;17.6;2;254;11;2019;9;37;0;0
2019-09-12;14646.0;1170;;60.76;64.4602;15.1;13.1;15.7;3;255;12;2019;9;37;0;0
2019-09-13;14575.0;2015;;61.25;65.1909;12.7;10.5;12.9;4;256;13;2019;9;37;0;0
2019-09-16;14807.0;1690;;68.42;64.168125;9.2;7.275;8.1;0;259;16;2019;9;38;0;0
2019-09-17;15309.0;1300;;65.59;63.8272;8.1;6.2;8.4;1;260;17;2019;9;38;0;0
2019-09-18;15367.0;1300;;64.29;64.1213;7.1;3.7;6.0;2;261;18;2019;9;38;0;0
2019-09-19;14961.0;780;;64.25;64.429;5.3;1.1;3.9;3;262;19;2019;9;38;0;0
2019-09-20;14992.0;2080;;65.23;64.2199;5.1;2.7;3.9;4;263;20;2019;9;38;0;0
2019-09-23;15134.0;715;;64.66;64.01395;3.0;2.4;3.7;0;266;23;2019;9;39;0;0
2019-09-24;14945.0;2470;;64.13;63.9453;3.1;2.1;3.8;1;267;24;2019;9;39;0;0
2019-09-25;15093.0;2340;;62.41;63.706;3.8;3.2;3.7;2;268;25;2019;9;39;0;0
2019-09-26;15312.0;1625;;62.08;64.1873;6.6;5.7;5.4;3;269;26;2019;9;39;0;0
2019-09-27;15699.0;1170;;62.48;64.2888;8.6;5.8;5.7;4;270;27;2019;9;39;0;0
2019-09-30;15784.0;2275;;60.99;66.38182499999999;11.1;8.1;9.2;0;273;30;2019;9;40;1;0
2019-10-01;15672.0;3575;;60.06;67.0795;9.0;8.5;8.4;1;274;1;2019;10;40;0;1
2019-10-02;15371.0;3250;;57.92;66.31186666666666;5.7;4.7;5.8;2;275;2;2019;10;40;0;0
2019-10-03;14587.0;3185;;58.01;65.54423333333334;4.0;0.9;4.0;3;276;3;2019;10;40;0;0
2019-10-04;14264.0;3185;;59.13;64.7766;2.5;0.5;0.4;4;277;4;2019;10;40;0;0
2019-10-07;14132.0;1170;;59.46;63.766;1.7;1.2;2.4;0;280;7;2019;10;41;0;0
2019-10-08;14159.0;1235;;58.14;65.2543;2.6;0.2;0.9;1;281;8;2019;10;41;0;0
2019-10-09;14646.0;1625;;59.7;65.5698;4.2;0.6000000000000001;1.4;2;282;9;2019;10;41;0;0
2019-10-10;14673.0;1690;;59.08;65.0976;5.6;1.0;2.5;3;283;10;2019;10;41;0;0
2019-10-11;14832.0;1365;;60.59;64.95112;8.2;3.3;5.4;4;284;11;2019;10;41;0;0
2019-10-14;14807.0;3770;;58.81;64.51168;5.0;0.8;1.4;0;287;14;2019;10;42;0;0
2019-10-15;14590.0;3185;;59.19;64.3652;3.7;0.2;2.4;1;288;15;2019;10;42;0;0
2019-10-16;14663.0;3315;;59.3;64.2548;4.6;-0.2;1.8;2;289;16;2019;10;42;0;0
2019-10-17;14649.0;2795;;59.35;64.3455;5.1;-0.1;1.9;3;290;17;2019;10;42;0;0
2019-10-18;13598.0;390;;59.96;64.0144;7.1;0.1;2.8;4;291;18;2019;10;42;0;0
2019-10-21;13214.0;845;;58.95;63.82405;8.4;-1.3;2.1;0;294;21;2019;10;43;0;0
2019-10-22;13169.0;975;;60.5;63.7606;7.9;1.1;4.7;1;295;22;2019;10;43;0;0
2019-10-23;13078.0;1105;;60.52;63.6336;9.7;4.4;7.2;2;296;23;2019;10;43;0;0
2019-10-24;12980.0;2145;;61.71;63.7997;8.4;3.2;7.7;3;297;24;2019;10;43;0;0
2019-10-25;12331.0;1170;;62.06;63.86;9.3;7.7;9.4;4;298;25;2019;10;43;0;0
2019-10-28;11780.0;1950;;60.39;63.8675;-0.1;-6.1;-3.1;0;301;28;2019;10;44;0;0
2019-10-29;11508.0;1300;;61.05;63.87;-1.1;-5.0;-3.3;1;302;29;2019;10;44;0;0
2019-10-30;11036.0;3185;;60.22;63.832;-2.6;-6.2;-3.9;2;303;30;2019;10;44;0;0
2019-10-31;10419.0;2080;;59.3;63.8734;-1.6;-2.4;-2.6;3;304;31;2019;10;44;1;0
2019-11-01;9662.0;7280;;60.17;66.8605;1.1;-4.6;-1.6;4;305;1;2019;11;44;0;1
2019-11-05;9791.0;2730;;62.72;65.20562;0.1;-15.2;-4.5;1;309;5;2019;11;45;0;0
2019-11-06;9705.0;3445;;62.11;64.7919;-2.4;-13.8;-5.0;2;310;6;2019;11;45;0;0
2019-11-07;9486.0;4225;;62.6;63.7988;-6.1;-10.05;-3.1;3;311;7;2019;11;45;0;0
2019-11-08;9271.0;4485;;62.0;63.7548;-1.9;-6.3;-6.4;4;312;8;2019;11;45;0;0
2019-11-11;8940.0;2470;;62.58;63.6228;4.4;-2.2;3.2;0;315;11;2019;11;46;0;0
2019-11-12;8887.0;7215;;62.19;63.5788;1.9;-2.6;0.4;1;316;12;2019;11;46;0;0
2019-11-13;8939.0;5980;;62.27;63.853;4.9;-1.0;1.3;2;317;13;2019;11;46;0;0
2019-11-14;8961.0;3055;;62.46;64.2009;8.0;2.6;6.5;3;318;14;2019;11;46;0;0
2019-11-15;8955.0;2860;;63.32;64.2101;4.2;0.6;3.4;4;319;15;2019;11;46;0;0
2019-11-18;8916.0;4680;;62.82;63.868174999999994;6.5;-0.3;5.3;0;322;18;2019;11;47;0;0
2019-11-19;8935.0;5265;;62.37;63.7542;5.2;0.5;3.3;1;323;19;2019;11;47;0;0
2019-11-20;8915.0;4485;;63.8;63.773;1.7;2.0;3.5;2;324;20;2019;11;47;0;0
2019-11-21;9027.0;5070;;64.99;64.0213;2.3;1.3;2.5;3;325;21;2019;11;47;0;0
2019-11-22;9011.0;5070;;64.83;63.843;-4.1;0.7000000000000001;-2.8;4;326;22;2019;11;47;0;0
2019-11-25;8925.0;7540;;64.67;63.783525;-7.7;-1.0999999999999999;-5.6;0;329;25;2019;11;48;0;0
2019-11-26;9085.0;5330;;64.82;63.7637;-4.5;-1.7;-3.4;1;330;26;2019;11;48;0;0
2019-11-27;9044.0;2860;;65.03;64.0239;-1.8;-2.442857142857143;-1.7;2;331;27;2019;11;48;0;0
2019-11-28;8908.0;3315;;64.68;63.9722;0.3;-3.185714285714286;-0.1;3;332;28;2019;11;48;0;0
2019-11-29;8934.0;1950;;64.5;64.1005;0.5;-3.928571428571429;1.1;4;333;29;2019;11;48;0;0
2019-12-02;8854.0;2015;;63.2;65.6517;-1.9;-6.1571428571428575;-2.4;0;336;2;2019;12;49;0;0
2019-12-03;8723.0;2730;;62.95;66.0763;-3.6;-6.9;-3.6;1;337;3;2019;12;49;0;0
2019-12-04;8737.0;4680;;65.25;64.3991;1.3;-2.1;-0.4;2;338;4;2019;12;49;0;0
2019-12-05;8777.0;2665;;65.67;64.45745;3.8;1.2;3.1;3;339;5;2019;12;49;0;0
2019-12-06;8880.0;2340;;66.5;64.5158;3.4;-0.1;3.2;4;340;6;2019;12;49;0;0
2019-12-09;8971.0;2990;;66.44;65.4321;4.2;-1.7;2.9;0;343;9;2019;12;50;0;0
2019-12-10;8868.0;4355;;66.57;64.2237;1.4;-10.3;-2.6;1;344;10;2019;12;50;0;0
2019-12-11;8858.0;4615;;65.37;63.9121;-5.1;-7.6;-7.2;2;345;11;2019;12;50;0;0
2019-12-12;8868.0;6175;;66.67;63.5653;-1.1;-1.1;-1.7;3;346;12;2019;12;50;0;0
2019-12-13;8934.0;4225;;67.44;63.2257;1.2;-1.3;0.7;4;347;13;2019;12;50;0;0
2019-12-16;8935.0;2795;;68.04;62.882875;0.7;-2.3;0.3;0;350;16;2019;12;51;0;0
2019-12-17;9118.0;1625;;68.99;62.7686;2.4;-1.1;0.9;1;351;17;2019;12;51;0;0
2019-12-18;8982.0;4615;;69.12;62.5326;3.4;-2.8;0.0;2;352;18;2019;12;51;0;0
2019-12-19;9122.0;4030;;69.7;62.5831;1.3;-4.1;-2.1;3;353;19;2019;12;51;0;0
2019-12-20;9009.0;4680;;68.66;62.5283;0.2;-3.3;-2.3;4;354;20;2019;12;51;0;0
2019-12-23;9356.0;4420;;67.49;62.3195;3.6;-0.2;0.7;0;357;23;2019;12;52;0;0
2019-12-24;9664.0;3445;;69.26;62.2499;3.2;-1.1;0.5;1;358;24;2019;12;52;0;0
2020-01-09;9739.0;1105;;66.58;73.8039;3.0;-0.5;1.6;3;9;9;2020;1;2;0;0
2020-01-10;9992.0;2080;;66.77;78.7847;-1.6;-2.7;-2.3;4;10;10;2020;1;2;0;0
2020-01-13;10178.0;1365;;64.14;65.406725;1.6;-0.7799999999999998;-0.1;0;13;13;2020;1;3;0;0
2020-01-14;10305.0;1625;;64.45;60.9474;1.7;-0.13999999999999968;0.7;1;14;14;2020;1;3;0;0
2020-01-15;10416.0;1430;;63.29;61.414;4.3;0.5;3.5;2;15;15;2020;1;3;0;0
2020-01-16;10529.0;2730;;64.63;61.4328;5.0;-0.2;2.9;3;16;16;2020;1;3;0;0
2020-01-17;10690.0;1170;;64.05;61.5694;4.0;0.2;2.6;4;17;17;2020;1;3;0;0
2020-01-20;10812.0;1430;;64.63;61.4914;2.1;-1.5;-0.1;0;20;20;2020;1;4;0;0
2020-01-21;11046.0;1560;;63.66;61.4654;3.9;1.1;2.3;1;21;21;2020;1;4;0;0
2020-01-22;11397.0;1495;;62.11;61.8552;0.4;-4.6;-1.9;2;22;22;2020;1;4;0;0
2020-01-23;12015.0;3575;;61.26;61.8343;-1.9;-9.1;-6.5;3;23;23;2020;1;4;0;0
2020-01-24;12525.0;3640;;59.34;61.9515;1.7;-3.1;-1.0;4;24;24;2020;1;4;0;0
2020-01-27;12134.0;1365;;58.54;62.241375000000005;-3.4;-24.6;-14.3;0;27;27;2020;1;5;0;0
2020-01-28;11684.0;2600;;59.37;62.338;-1.8;-11.4;-8.7;1;28;28;2020;1;5;0;0
2020-01-29;11512.0;2730;;59.46;62.8299;-1.1;-10.4;-4.7;2;29;29;2020;1;5;0;0
2020-01-30;11295.0;1625;;57.72;62.3934;-0.6;-8.9;-4.6;3;30;30;2020;1;5;0;0
2020-01-31;11351.0;1235;;57.77;63.0359;-3.4;-11.8;-7.5;4;31;31;2020;1;5;1;0
2020-02-03;10789.0;1365;;54.0;66.37365;-0.3;-7.3;-4.4;0;34;3;2020;2;6;0;0
2020-02-04;10738.0;2210;;53.9;67.48623333333333;-3.6;-10.1;-5.8;1;35;4;2020;2;6;0;0
2020-02-05;10798.0;7540;;55.36;68.59881666666666;-4.9;-12.9;-10.9;2;36;5;2020;2;6;0;0
2020-02-06;10976.0;7215;;55.18;69.7114;-4.8;-11.1;-8.6;3;37;6;2020;2;6;0;0
2020-02-07;11031.0;1560;;54.53;70.4413;-6.6;-10.7;-11.9;4;38;7;2020;2;6;0;0
2020-02-10;11154.0;1885;;53.39;77.2774;1.2;1.0;1.6;0;41;10;2020;2;7;0;0
2020-02-11;11090.0;1625;;54.0;76.79885;2.5;1.0;2.3;1;42;11;2020;2;7;0;0
2020-02-12;11123.0;2730;;55.54;76.3203;0.6;0.3;1.4;2;43;12;2020;2;7;0;0
2020-02-13;11245.0;2535;;56.34;63.047;1.0;0.3;0.7;3;44;13;2020;2;7;0;0
2020-02-14;11382.0;4290;;57.37;63.6016;0.1;-1.7;0.1;4;45;14;2020;2;7;0;0
2020-02-17;11564.0;3965;;57.83;63.381775000000005;5.2;-1.1;3.1;0;48;17;2020;2;8;0;0
2020-02-18;11692.0;4615;;57.35;63.3085;4.6;-0.9;3.8;1;49;18;2020;2;8;0;0
2020-02-19;11854.0;3510;;59.72;63.7698;3.2;-0.7;2.8;2;50;19;2020;2;8;0;0
2020-02-20;12044.0;2340;;59.57;63.6873;2.0;-10.5;-1.0;3;51;20;2020;2;8;0;0
2020-02-21;12169.0;4680;;58.6;63.7413;2.9;-11.314285714285715;0.4;4;52;21;2020;2;8;0;0
2020-02-25;12121.0;2600;;55.29;64.6853;-2.4;-14.571428571428571;-2.7;1;56;25;2020;2;9;0;0
2020-02-26;12045.0;5070;;54.96;64.9213;-2.6;-15.385714285714286;-6.5;2;57;26;2020;2;9;0;0
2020-02-27;12020.0;2990;;52.19;65.5177;-3.2;-16.2;-7.3;3;58;27;2020;2;9;0;0
2020-02-28;12136.0;3640;;51.31;65.6097;-3.5;-17.1;-6.4;4;59;28;2020;2;9;0;0
2020-03-02;13894.0;3445;;52.52;66.147975;1.8;-7.2;2.1;0;62;2;2020;3;10;0;0
2020-03-03;15811.0;4680;;52.24;66.3274;1.1;-10.6;-1.1;1;63;3;2020;3;10;0;0
2020-03-04;15508.0;1495;;51.86;67.21263333333333;2.0;-10.8;-3.4;2;64;4;2020;3;10;0;0
2020-03-05;15746.0;2340;;51.29;68.09786666666666;3.8;-2.6;0.9;3;65;5;2020;3;10;0;0
2020-03-06;16122.0;1105;;45.6;68.9831;1.4;-2.1;1.2;4;66;6;2020;3;10;0;0
2020-03-10;15207.0;910;;35.57;78.0915;3.1;-0.020000000000000018;3.6;1;70;10;2020;3;11;0;0
2020-03-11;14292.0;2860;;34.45;80.5749;4.3;0.5;2.3;2;71;11;2020;3;11;0;0
2020-03-12;12543.0;1430;;31.02;75.6151;3.7;-0.2;2.1;3;72;12;2020;3;11;0;0
2020-03-13;11587.0;8710;;32.25;74.0274;1.6;-2.3;0.3;4;73;13;2020;3;11;0;0
2020-03-16;11491.0;4745;;27.98;74.1015;0.7;-1.0;0.2;0;76;16;2020;3;12;0;0
2020-03-17;11166.0;6890;;27.97;74.1262;0.6;-3.8;-0.4;1;77;17;2020;3;12;0;0
2020-03-18;11784.0;1820;;22.79;73.8896;4.2;0.7;3.2;2;78;18;2020;3;12;0;0
2020-03-19;10824.0;845;;23.98;77.2131;4.1;-2.9;2.3;3;79;19;2020;3;12;0;0
2020-03-20;10746.0;2860;;25.55;80.157;0.4;-7.7;-2.7;4;80;20;2020;3;12;0;0
